# A<TAB>location<TAB>x<TAB>y<TAB>plane
# S/B<TAB>helper<TAB>task<TAB>location<TAB>access xyz<TAB>destination xyz<TAB>transition<TAB>positioning<TAB>npc aliases
B	putBossAccessProfile	Barrows Brothers	Barrows									Ahrim the Blighted|Dharok the Wretched|Guthan the Infested|Karil the Tainted|Torag the Corrupted|Verac the Defiled
B	putBossAccessProfile	Duke Sucellus	Ghorrock Dungeon									Duke Sucellus
B	putBossAccessProfile	General Graardor	God Wars Dungeon									General Graardor|Sergeant Strongstack|Sergeant Steelwill|Sergeant Grimspike
B	putBossAccessProfile	Giant Mole	Falador Mole Lair									Giant Mole
B	putBossAccessProfile	Maggot King	Maggot King's lair									Maggot King
B	putBossAccessProfile	Phantom Muspah	Ghorrock Dungeon									Phantom Muspah
B	putBossAccessProfile	Leviathan	The Scar									The Leviathan|Leviathan
B	putBossAccessProfile	Vardorvis	Stranglewood Temple									Vardorvis
B	putBossAccessProfile	Commander Zilyana	God Wars Dungeon									Commander Zilyana|Starlight|Growler|Bree
B	putBossAccessProfile	Zulrah	Zul-Andra									Zulrah
